GEN_BUS,PG,QG,QMAX,QMIN,VG,MBASE,GEN_STATUS,PMAX,PMIN,PC1,PC2,QC1MIN,QC1MAX,QC2MIN,QC2MAX,RAMP_AGC,RAMP_10,RAMP_30,RAMP_Q,APF,MU_PMAX,MU_PMIN,MU_QMAX,MU_QMIN
37092,27.65,12.58,14.07,-3.07,1.0245,33.18,1,27.65,5.43,0,0,0,0,0,0,0,0,0,0,27.65,0,0,0,0
37095,0,0,0,0,1.04,1.8,0,1.5,0.51,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
37098,1.8,0,0,0,1.012,2.16,1,1.8,0.35,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
37099,1.1,0,0,0,1.012,1.32,1,1.1,0.37,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0
37103,0,0,0.93,-0.24,1.04,2.4,0,2,0.22,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
37105,3.4,0.72,0.72,-0.49,1.04,4.08,1,3.4,1.27,0,0,0,0,0,0,0,0,0,0,3.4,0,0,0,0
37107,1.3,0.61,0.61,-0.16,1.04,1.56,1,1.3,0.24,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
37107,1.3,0.61,0.61,-0.16,1.04,1.56,1,1.3,0.29,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
37107,1.3,0.61,0.61,-0.16,1.04,1.56,1,1.3,0.36,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
37107,0,0,0.61,-0.16,1.04,1.56,0,1.3,0.48,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
37107,0,0,0.61,-0.16,1.04,1.56,0,1.3,0.55,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
37107,0,0,0.61,-0.16,1.04,1.56,0,1.3,0.46,0,0,0,0,0,0,0,0,0,0,1.3,0,0,0,0
37113,93.99,34.05,47.85,-10.43,1.051,112.8,1,94,43.05,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0
37114,93.99,22.18,47.85,-10.43,1.051,112.8,1,94,46.19,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0
37115,93.99,29.47,47.85,-10.43,1.051,112.8,1,94,15.85,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0
37116,93.99,38.57,47.85,-10.43,1.051,112.8,1,94,30.29,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0
37117,93.99,22.54,47.85,-10.43,1.051,112.8,1,94,33.52,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0
37118,93.99,28.37,47.85,-10.43,1.051,112.8,1,94,35.39,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0
37122,13.75,-1.68,6.41,-1.68,1.043,16.5,1,13.75,1.52,0,0,0,0,0,0,0,0,0,0,13.75,0,0,0,0
37122,13.75,-1.68,6.41,-1.68,1.043,16.5,1,13.75,3.29,0,0,0,0,0,0,0,0,0,0,13.75,0,0,0,0
37128,0,0,1.16,-0.3,1.04,3,0,2.5,1.2,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
37129,0,0,1.16,-0.3,1.04,3,0,2.5,1.21,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
37129,0,0,1.16,-0.3,1.04,3,0,2.5,1.07,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
37132,0,0,1.16,-0.3,1.04,3,0,2.5,0.51,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
37132,0,0,1.16,-0.3,1.04,3,0,2.5,0.43,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
37132,0,0,1.16,-0.3,1.04,3,0,2.5,0.36,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
37132,0,0,1.16,-0.3,1.04,3,0,2.5,0.63,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
37132,0,0,1.16,-0.3,1.04,3,0,2.5,1.13,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
37134,2.7,1.26,1.26,-0.33,1.0405,3.24,1,2.7,0.63,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0
37134,2.7,1.26,1.26,-0.33,1.0405,3.24,1,2.7,0.9,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0
37134,2.7,1.26,1.26,-0.33,1.0405,3.24,1,2.7,1.09,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0
37134,2.7,1.26,1.26,-0.33,1.0405,3.24,1,2.7,0.69,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0
37137,32,-3.55,16.29,-3.55,1.01,38.4,1,32,7.81,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
37141,58.24,25.24,29.65,-6.47,1.0045,69.9,1,58.25,12.44,0,0,0,0,0,0,0,0,0,0,58.25,0,0,0,0
37142,58.24,23.36,29.65,-6.47,1.0045,69.9,1,58.25,7,0,0,0,0,0,0,0,0,0,0,58.25,0,0,0,0
37145,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.61,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
37145,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.79,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
37145,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.26,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
37149,205.09,60.49,142.54,-37.32,1.0443,367.06,1,305.88,53.83,0,0,0,0,0,0,0,0,0,0,305.88,0,0,0,0
37150,216.67,60.49,142.54,-37.32,1.0449,367.06,1,305.88,82.8,0,0,0,0,0,0,0,0,0,0,305.88,0,0,0,0
37151,207.09,60.49,142.54,-37.32,1.0437,367.06,1,305.88,58.83,0,0,0,0,0,0,0,0,0,0,305.88,0,0,0,0
37152,165.62,60.49,142.54,-37.32,1.0454,367.06,1,305.88,72.07,0,0,0,0,0,0,0,0,0,0,305.88,0,0,0,0
37153,0,0,142.54,-37.32,1.039,367.06,0,305.88,132.77,0,0,0,0,0,0,0,0,0,0,305.88,0,0,0,0
38153,29,13.51,13.51,-3.54,1.04,34.8,1,29,8.89,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0
38155,24.75,12.6,12.6,-2.75,1.04,29.7,1,24.75,2.87,0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,0
38156,24.75,12.47,12.6,-2.75,1.04,29.7,1,24.75,10.65,0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,0
38160,16,8.14,8.14,-1.78,1.04,19.2,1,16,7.88,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
38161,16,8.14,8.14,-1.78,1.04,19.2,1,16,3.19,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
38165,19,8.85,8.85,-2.32,1.04,22.8,1,19,9.45,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0
38171,84.99,43.26,43.26,-9.44,1.0285,102,1,85,31.18,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0
38172,84.99,43.26,43.26,-9.44,1.0285,102,1,85,40.43,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0
38173,84.99,43.26,43.26,-9.44,1.0285,102,1,85,36.06,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0
38174,84.99,43.26,43.26,-9.44,1.0285,102,1,85,31.11,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0
38175,84.99,43.26,43.26,-9.44,1.0285,102,1,85,42.21,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0
38178,4.5,0.96,0.96,-0.65,1.04,5.4,1,4.5,1.39,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0
38184,0,0,178.48,-46.73,1.0398,459.6,0,383,150.47,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0
38185,208.71,178.48,178.48,-46.73,1.032,459.6,1,383,92.46,0,0,0,0,0,0,0,0,0,0,383,0,0,0,0
38189,24.75,-1.79,12.6,-2.75,1.036,29.7,1,24.75,7.49,0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,0
38189,24.75,-1.79,12.6,-2.75,1.036,29.7,1,24.75,10.47,0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,0
38192,0,0,0.6,-0.13,1.04,1.41,0,1.17,0.22,0,0,0,0,0,0,0,0,0,0,1.175,0,0,0,0
38193,0,0,0.6,-0.13,1.04,1.41,0,1.17,0.24,0,0,0,0,0,0,0,0,0,0,1.175,0,0,0,0
38195,0,0,0.6,-0.13,1.04,1.41,0,1.17,0.19,0,0,0,0,0,0,0,0,0,0,1.175,0,0,0,0
38196,0,0,0.6,-0.13,1.04,1.41,0,1.17,0.13,0,0,0,0,0,0,0,0,0,0,1.175,0,0,0,0
38203,197.97,78.85,100.78,-21.98,1.0572,237.6,1,198,82.5,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0
38204,197.97,78.85,100.78,-21.98,1.062,237.6,1,198,48.49,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0
38205,197.97,91.57,100.78,-21.98,1.057,237.6,1,198,51.31,0,0,0,0,0,0,0,0,0,0,198,0,0,0,0
38209,0,0,0,0,1.04,2.04,0,1.7,0.79,0,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0
38210,3.5,0,0,0,1.04,4.2,1,3.5,1.15,0,0,0,0,0,0,0,0,0,0,3.5,0,0,0,0
38216,925.07,10.69,340.47,-75.87,1.0626,1110.24,1,925.2,173.16,0,0,0,0,0,0,0,0,0,0,925.2,0,0,0,0
38220,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.41,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38220,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.76,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38221,0.6,0.28,0.28,-0.07,1.0185,0.72,1,0.6,0.21,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
38222,0.6,0.28,0.28,-0.07,1.0185,0.72,1,0.6,0.16,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
38222,0.6,0.28,0.28,-0.07,1.0185,0.72,1,0.6,0.08,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
38223,0.6,0.28,0.28,-0.07,1.0185,0.72,1,0.6,0.27,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
38223,0.6,0.28,0.28,-0.07,1.0185,0.72,1,0.6,0.12,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
38224,0.6,0.28,0.28,-0.07,1.0185,0.72,1,0.6,0.3,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0
38227,5.4,2.52,2.52,-0.66,1.04,6.48,1,5.4,1.22,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0
38230,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.46,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38230,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.6,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38231,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.29,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38235,16,7.46,7.46,-1.95,1.0425,19.2,1,16,1.93,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
38235,2,0.93,0.93,-0.24,1.0425,2.4,1,2,0.71,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38238,0,0,0.47,-0.12,1.04,1.2,0,1,0.11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38238,2.32,1.08,1.08,-0.28,1.04,2.79,1,2.33,1.15,0,0,0,0,0,0,0,0,0,0,2.325,0,0,0,0
38238,2.32,1.08,1.08,-0.28,1.04,2.79,1,2.33,0.31,0,0,0,0,0,0,0,0,0,0,2.325,0,0,0,0
38238,2.32,1.08,1.08,-0.28,1.04,2.79,1,2.33,0.31,0,0,0,0,0,0,0,0,0,0,2.325,0,0,0,0
38238,2.32,1.08,1.08,-0.28,1.04,2.79,1,2.33,1.03,0,0,0,0,0,0,0,0,0,0,2.325,0,0,0,0
38241,32,14.91,14.91,-3.9,1.045,38.4,1,32,11.27,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
38241,2,0.93,0.93,-0.24,1.045,2.4,1,2,0.26,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38244,12.26,-1.31,6.24,-1.36,1.0475,14.72,1,12.27,3.24,0,0,0,0,0,0,0,0,0,0,12.2667,0,0,0,0
38244,12.26,-1.31,6.24,-1.36,1.0475,14.72,1,12.27,1.55,0,0,0,0,0,0,0,0,0,0,12.2667,0,0,0,0
38245,12.26,-0.22,6.24,-1.36,1.0495,14.72,1,12.27,2.28,0,0,0,0,0,0,0,0,0,0,12.2667,0,0,0,0
38249,2,0.93,0.93,-0.24,1.06,2.4,1,2,0.54,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38249,2,0.93,0.93,-0.24,1.06,2.4,1,2,0.9,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38250,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.59,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38250,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.85,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38251,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.86,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38252,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.63,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38252,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.27,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38253,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.25,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38259,171.98,41.37,87.55,-19.09,1.047,206.4,1,172,57.44,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0
38260,171.98,52.17,87.55,-19.09,1.0515,206.4,1,172,70.9,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0
38261,171.98,58.1,87.55,-19.09,1.0522,206.4,1,172,58.49,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0
38262,171.98,58.1,87.55,-19.09,1.0536,206.4,1,172,60.15,0,0,0,0,0,0,0,0,0,0,172,0,0,0,0
38265,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.51,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38265,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.41,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38265,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.49,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38268,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.58,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38268,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.28,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38269,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.32,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38273,4.4,2.05,2.05,-0.54,1.04,5.28,1,4.4,2.01,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0
38274,4.4,2.05,2.05,-0.54,1.04,5.28,1,4.4,1.55,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0
38279,6.6,3.36,3.36,-0.73,1.045,7.92,1,6.6,2.35,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0
38279,6.6,3.36,3.36,-0.73,1.045,7.92,1,6.6,2.75,0,0,0,0,0,0,0,0,0,0,6.6,0,0,0,0
38282,16,8.14,8.14,-1.78,1.04,19.2,1,16,2.22,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0
38289,24.75,12.6,12.6,-2.75,1.045,29.7,1,24.75,12.09,0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,0
38289,24.75,12.6,12.6,-2.75,1.045,29.7,1,24.75,3.44,0,0,0,0,0,0,0,0,0,0,24.75,0,0,0,0
38294,0,0,119.3,-31.23,1.0395,307.2,0,256,66.74,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0
38298,4.35,0.93,2.21,-0.48,1.04,5.22,1,4.35,1.24,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0
38299,4.35,0.93,2.21,-0.48,1.04,5.22,1,4.35,1.86,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0
38301,4.35,2.21,2.21,-0.48,1.04,5.22,1,4.35,1.8,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0
38301,4.35,2.21,2.21,-0.48,1.04,5.22,1,4.35,1.02,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0
38302,0,0,2.21,-0.48,1.04,5.22,0,4.35,1.68,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0
38303,4.35,2.21,2.21,-0.48,1.04,5.22,1,4.35,1.29,0,0,0,0,0,0,0,0,0,0,4.35,0,0,0,0
38306,2,1.02,1.02,-0.22,1.04,2.4,1,2,0.46,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38306,2,1.02,1.02,-0.22,1.04,2.4,1,2,0.41,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38306,2,1.02,1.02,-0.22,1.04,2.4,1,2,0.65,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38306,2,1.02,1.02,-0.22,1.04,2.4,1,2,0.27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38306,2,1.02,1.02,-0.22,1.04,2.4,1,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38309,13.37,-1.25,6.23,-1.63,1.016,16.05,1,13.38,3.92,0,0,0,0,0,0,0,0,0,0,13.375,0,0,0,0
38309,0,0,6.23,-1.63,1.016,16.05,0,13.38,4.52,0,0,0,0,0,0,0,0,0,0,13.375,0,0,0,0
38310,13.37,-1.2,6.23,-1.63,1.016,16.05,1,13.38,6.03,0,0,0,0,0,0,0,0,0,0,13.375,0,0,0,0
38311,13.37,-0.88,6.23,-1.63,1.01,16.05,1,13.38,4.99,0,0,0,0,0,0,0,0,0,0,13.375,0,0,0,0
38318,122.98,57.32,57.32,-15.01,1.0125,147.6,1,123,54.46,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0
38319,122.98,57.32,57.32,-15.01,1.0125,147.6,1,123,15.91,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0
38320,122.98,57.32,57.32,-15.01,1.0125,147.6,1,123,13.45,0,0,0,0,0,0,0,0,0,0,123,0,0,0,0
38324,3,1.4,1.4,-0.37,1.04,3.6,1,3,0.81,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
38324,0,0,0.84,-0.22,1.04,2.16,0,1.8,0.9,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38325,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.68,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38329,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.8,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38329,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.2,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38330,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.85,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38333,65.29,30.43,30.43,-7.97,1.038,78.36,1,65.3,21.55,0,0,0,0,0,0,0,0,0,0,65.3,0,0,0,0
38333,65.29,30.43,30.43,-7.97,1.038,78.36,1,65.3,31.49,0,0,0,0,0,0,0,0,0,0,65.3,0,0,0,0
38336,15,6.99,6.99,-1.83,1.04,18,1,15,5.15,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0
38341,1311.42,482.67,482.67,-107.55,1.0239,1573.92,1,1311.6,372.43,0,0,0,0,0,0,0,0,0,0,1311.6,0,0,0,0
38345,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.45,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38346,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.88,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38348,2.5,1.16,1.16,-0.3,1.04,3,1,2.5,0.9,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
38348,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.62,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38349,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.53,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38349,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.51,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38350,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.73,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38353,1.8,-0.22,0.84,-0.22,1.04,2.16,1,1.8,0.8,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38353,1.8,-0.22,0.84,-0.22,1.04,2.16,1,1.8,0.43,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38353,1.8,-0.22,0.84,-0.22,1.04,2.16,1,1.8,0.75,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38353,1.8,-0.22,0.84,-0.22,1.04,2.16,1,1.8,0.54,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38353,1.8,-0.22,0.84,-0.22,1.04,2.16,1,1.8,0.29,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38353,1.8,-0.22,0.84,-0.22,1.04,2.16,1,1.8,0.53,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38357,0,0,125.47,-27.36,1.04,295.8,0,246.5,37.93,0,0,0,0,0,0,0,0,0,0,246.5,0,0,0,0
38358,246.47,70.99,125.47,-27.36,1.0471,295.8,1,246.5,61.58,0,0,0,0,0,0,0,0,0,0,246.5,0,0,0,0
38359,246.47,70.99,125.47,-27.36,1.0484,295.8,1,246.5,119.44,0,0,0,0,0,0,0,0,0,0,246.5,0,0,0,0
38363,150.48,70.13,70.13,-18.36,1.0625,180.6,1,150.5,71.76,0,0,0,0,0,0,0,0,0,0,150.5,0,0,0,0
38366,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.35,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38367,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.35,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38369,1.8,0.84,0.84,-0.22,1.04,2.16,1,1.8,0.23,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38373,255.96,119.3,119.3,-31.23,1.0305,307.2,1,256,101.55,0,0,0,0,0,0,0,0,0,0,256,0,0,0,0
38376,0,0,0.7,-0.18,1.044,1.8,0,1.5,0.2,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
38376,16.9,-2.06,7.88,-2.06,1.044,20.28,1,16.9,2.34,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0
38376,16.9,-2.06,7.88,-2.06,1.044,20.28,1,16.9,4.47,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0
38376,16.9,-2.06,7.88,-2.06,1.044,20.28,1,16.9,1.72,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0
38376,0,0,7.88,-2.06,1.044,20.28,0,16.9,3.72,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0
38376,16.9,-2.06,7.88,-2.06,1.044,20.28,1,16.9,7.64,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0
38379,0,0,0.32,-0.22,1.04,1.8,0,1.5,0.59,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
38379,1.5,0.32,0.32,-0.22,1.04,1.8,1,1.5,0.59,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
38379,1.5,0.32,0.32,-0.22,1.04,1.8,1,1.5,0.56,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0
38381,6,2.8,2.8,-0.73,1.04,7.2,1,6,0.95,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
38384,5.4,2.52,2.52,-0.66,1.04,6.48,1,5.4,0.71,0,0,0,0,0,0,0,0,0,0,5.4,0,0,0,0
38386,2,0.93,0.93,-0.24,1.04,2.4,1,2,0.75,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38386,2,0.93,0.93,-0.24,1.04,2.4,1,2,0.72,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38386,2,0.93,0.93,-0.24,1.04,2.4,1,2,0.38,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38388,2.1,0,0,0,1.04,2.52,1,2.1,0.35,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,0
38388,8,0,0,0,1.04,9.6,1,8,3.42,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
38390,86.99,33.37,44.28,-9.66,1.046,104.4,1,87,30.73,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0
38390,86.99,33.37,44.28,-9.66,1.046,104.4,1,87,35.69,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0
38390,86.99,33.37,44.28,-9.66,1.046,104.4,1,87,19.64,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0
38390,86.99,33.37,44.28,-9.66,1.046,104.4,1,87,34.58,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0
38390,86.99,33.37,44.28,-9.66,1.046,104.4,1,87,13.2,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0
38395,27,12.58,12.58,-3.29,1.04,32.4,1,27,6.85,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0
38399,1.84,0.94,0.94,-0.2,1.05,2.21,1,1.84,0.26,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0
38399,1.84,0.94,0.94,-0.2,1.05,2.21,1,1.84,0.3,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0
38400,1.84,0.94,0.94,-0.2,1.05,2.21,1,1.84,0.61,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0
38400,1.84,0.94,0.94,-0.2,1.05,2.21,1,1.84,0.23,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0
38401,1.84,0.94,0.94,-0.2,1.05,2.21,1,1.84,0.89,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0,0
38405,10,0,0,0,1.04,12,1,10,2.42,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
38406,2,0,0,0,1.04,2.4,1,2,0.48,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
38407,1,0,0,0,1.04,1.2,1,1,0.16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38410,1.8,0.38,0.38,-0.26,1.04,2.16,1,1.8,0.76,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38410,0,0,0.38,-0.26,1.04,2.16,0,1.8,0.19,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38410,1.8,0.38,0.38,-0.26,1.04,2.16,1,1.8,0.43,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38410,2.5,0.53,0.53,-0.36,1.04,3,1,2.5,0.32,0,0,0,0,0,0,0,0,0,0,2.5,0,0,0,0
38411,1,0.21,0.21,-0.14,1.04,1.2,1,1,0.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
38412,1.8,0.38,0.38,-0.26,1.04,2.16,1,1.8,0.38,0,0,0,0,0,0,0,0,0,0,1.8,0,0,0,0
38416,32,16.29,16.29,-3.55,1.04,38.4,1,32,7.84,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0
